customer_id,num_of_accts_in_same_bank,num_of_accts_in_different_bank,total_liabilities,payment_delays,total_authorized_limit,total_balance,credit_risk_score
128340823,1,2,1811774,0,768551,506592,749
128340824,2,0,0,0,804065,398882,636
128340825,3,1,517739,1,855469,678493,813
128340826,2,2,1310658,1,970726,395713,725
128340827,1,2,1046496,0,167393,545969,633
128340828,2,1,1710797,0,921555,574316,737
128340831,1,1,961649,1,313297,411356,617
128340832,1,0,0,0,853211,779202,683
128340833,1,0,0,0,519532,395130,633
128340834,3,0,0,0,303272,389590,612
128340835,1,1,746237,0,494420,385301,654
128340837,3,2,328114,1,170605,319681,850
128340838,2,0,0,0,301413,734503,617
128340839,1,1,43609,0,675812,611276,669
128340840,3,0,0,1,510184,684495,829
128340841,1,0,0,0,428484,347392,703
128340842,1,0,0,1,288167,618186,679
128340844,3,1,1119680,1,391542,376971,707
128340846,1,0,0,0,891837,364984,737
128340848,3,1,375756,1,656514,586234,775
128340849,2,0,0,0,799503,408573,603
128340850,2,2,456046,1,233646,496136,768
128340851,1,2,1451950,1,246493,324232,743
128340852,1,0,0,0,197352,779045,680
128340853,2,1,1539026,0,695387,524248,800
128340854,1,1,1093073,1,811636,525801,749
128340855,3,2,1551049,1,664230,369864,682
128340856,1,1,1384242,0,908915,423636,711
128340857,1,2,1376373,0,389136,631031,767
128340858,2,2,1880567,1,202103,349515,677
128340859,1,1,1430522,0,862238,637774,840
128340860,1,1,332375,0,712132,742601,603
128340861,3,1,819415,1,179642,322955,712
128340862,1,1,1573826,1,585145,584546,756
128340863,3,1,1893810,0,258426,647963,788
128340864,1,0,0,1,962695,662870,672
128340865,1,0,0,1,983623,666798,607
128340867,1,2,1581556,1,343419,622864,666
128340868,2,0,0,1,995493,737042,617
128340870,1,2,274563,0,782318,351512,805
128340871,3,2,1716266,1,439860,412397,633
128340873,2,0,0,0,856289,651564,819
128340874,1,2,1769429,0,728490,349871,693
128340875,2,2,546788,0,818729,709831,746
128340876,2,2,1493535,0,656234,525957,714
128340877,1,0,0,1,155914,491917,833
128340878,1,0,0,0,123241,565347,729
128340879,1,2,502617,1,171390,416390,756
128340880,1,0,0,1,747580,450225,807
128340881,1,2,1514408,0,153801,679675,836
128340884,1,2,1629829,0,886833,354091,664
128340885,3,2,423051,1,507036,606618,684
128340886,3,0,0,0,827377,558156,838
128340887,1,1,1561393,1,268522,461606,700
128340890,3,0,0,1,619056,594687,767
128340891,3,0,0,1,375922,504278,762
128340892,1,2,1498083,0,361169,371096,741
128340893,2,0,0,0,700644,315174,671
128340894,1,1,1187476,1,970805,737961,658
128340895,1,2,216930,0,511844,477019,636
128340896,1,1,142644,1,988425,662750,683
128340898,1,1,515824,1,435308,303657,681
128340899,1,1,326175,1,196144,622739,707
128340900,1,1,1354629,1,795219,325484,668
128340901,2,2,1542013,0,942617,494949,831
128341970,1,2,1404518,1,143110,605413,813
128340903,1,1,1434146,0,405656,665889,616
128340904,1,0,0,0,348579,304621,711
128340905,3,1,269844,1,996885,586230,711
128340906,1,0,0,1,844684,376988,600
128340907,1,1,1999180,0,989920,714615,620
128340908,2,0,0,0,141669,585930,702
128340910,2,2,1402282,0,133990,790307,664
128340911,1,2,1152517,0,734725,322534,788
128340912,1,2,1453333,0,727118,791884,759
128340913,1,2,1697478,1,377126,706346,690
128340914,1,2,509149,1,922328,501725,772
128340915,1,2,1199907,1,417004,713887,644
128340917,3,2,1903103,1,186365,460703,638
128340919,2,2,1953411,1,601854,460708,602
128340921,2,1,1111164,0,286428,707797,703
128340922,1,1,1077031,0,601830,307775,760
128340923,1,1,1534667,0,309856,745056,690
128340924,1,0,0,1,352923,311365,748
128340926,2,1,1177553,1,854310,302569,828
128340928,2,2,1411284,0,519755,702879,616
128340929,2,1,449578,1,409330,563782,659
128340930,3,1,700622,0,229645,310845,794
128340931,1,2,1415222,1,265282,489899,601
128340932,3,0,0,1,943610,561039,770
128340933,2,2,1834599,1,601670,608136,795
128340934,1,0,0,1,354315,725631,794
128340936,3,0,0,0,513397,705132,618
128340937,1,0,0,0,556499,565106,823
128340938,2,1,1382744,1,105199,611798,657
128343072,1,1,1328012,1,328838,369275,773
128340940,1,1,1131773,0,646894,667699,625
128340941,2,1,1595729,1,391716,731401,815
128340943,1,2,110607,1,968707,614096,756
128340944,1,2,407610,1,752291,771826,758
128340945,2,1,700824,0,236352,410738,660
128340946,1,2,1141602,0,820561,353212,636
128340947,1,2,1162769,1,311965,492060,814
128340948,1,1,407433,0,517817,407802,637
128340949,2,0,0,1,560424,429190,766
128340951,1,0,0,0,197602,310522,639
128340952,1,1,767541,0,895492,494008,632
128340954,2,1,1326969,0,250307,390005,659
128340955,2,0,0,1,777550,658595,750
128340957,2,2,1756279,0,354888,743376,840
128340960,2,0,0,0,300126,406317,837
128340962,1,1,1525210,0,463474,781098,684
128340963,1,1,1864528,0,520761,601578,620
128340965,1,2,872920,1,163283,606131,695
128340966,1,0,0,1,586190,369810,762
128340967,2,0,0,1,193591,441582,697
128340968,1,1,1396070,1,972486,617570,791
128340969,2,2,895055,1,704774,601215,784
128340970,2,2,1581406,1,582098,609990,750
128340971,3,0,0,1,810147,450409,654
128340972,1,0,0,1,232210,311871,713
128340973,1,2,59577,0,119055,532174,771
128340974,1,1,1605339,1,167803,618401,653
128340975,1,0,0,0,925614,652998,782
128340976,2,1,716600,0,279526,361941,613
128340978,1,0,0,1,820501,311236,602
128340979,1,2,97609,1,198426,704201,724
128340980,1,0,0,0,485221,698095,625
128340981,2,1,506912,0,476351,533677,720
128340982,2,2,501560,1,252037,799331,728
128340984,1,0,0,0,234037,634813,612
128340985,1,2,1328004,1,446516,374760,842
128340987,2,0,0,0,283367,793872,687
128340988,2,2,1859485,1,787616,595192,706
128340990,2,0,0,1,815815,487092,849
128340991,1,2,322120,1,998283,360263,784
128340992,1,0,0,0,648614,719917,651
128340994,1,1,77623,0,514438,394463,816
128340995,1,0,0,1,154146,505277,706
128340996,1,0,0,0,279481,767940,814
128340997,1,1,1239599,0,553411,505037,776
128340998,2,1,1065744,1,364298,433125,779
128340999,1,1,445461,1,131873,673651,839
128341000,1,1,1230181,1,967343,413463,828
128341003,2,2,1347199,0,291750,543744,708
128341004,2,2,962347,1,621095,458425,633
128342076,1,0,0,1,200960,633832,632
128341006,2,0,0,1,634095,425013,711
128341007,1,0,0,1,112595,543843,838
128341008,1,2,398737,1,135223,797494,653
128341009,1,2,1663041,0,147467,478920,604
128341010,1,1,1353057,1,430927,526955,634
128341011,1,1,300560,1,906516,645638,794
128341014,2,2,1462064,0,526261,748799,608
128341016,2,0,0,1,765488,646164,659
128341017,1,1,952936,0,389320,348496,744
128341018,2,0,0,0,255736,461153,644
128341019,1,1,1191647,1,936454,662941,699
128341020,1,2,1473324,1,261676,331248,621
128341021,1,0,0,0,136637,505395,748
128341023,3,0,0,1,317484,324952,613
128341024,2,2,499317,0,567080,612120,666
128341027,2,1,1109201,1,143085,374902,795
128341028,2,1,907694,1,869415,794321,611
128341030,3,0,0,0,405964,799399,804
128341031,1,2,280881,0,619781,776234,751
128341032,1,2,486175,0,705944,340712,631
128341033,2,1,1244705,1,455698,606529,763
128341035,3,2,292818,1,939603,740391,624
128341036,3,2,1821461,0,935874,323172,648
128341037,1,1,1348773,0,210861,322124,648
128345823,1,1,1972751,0,555253,544595,639
128341040,2,0,0,0,537771,695341,833
128341042,1,1,1961169,1,453839,702669,727
128341043,1,1,784954,1,845180,453055,801
128341044,2,1,1935407,0,897313,604308,653
128341045,3,0,0,0,663492,581955,734
128341046,3,0,0,0,436368,762448,669
128341047,3,0,0,1,154957,610170,688
128341049,1,0,0,1,836387,564068,638
128341050,1,2,992666,0,977721,491583,675
128348824,1,1,108171,0,615479,487388,756
128341052,1,0,0,1,415605,326478,812
128341053,2,1,1915714,1,465283,731477,680
128341054,1,2,960840,0,326817,640142,822
128341055,2,2,1742972,0,998013,648951,608
128341057,1,1,1851316,1,767345,538999,710
128341058,1,1,823607,1,352148,733283,716
128341059,1,1,185225,1,499443,483031,825
128341060,1,1,1736595,1,837767,631170,637
128341061,2,1,1063521,1,495213,465289,681
128341062,1,2,674940,0,824308,349794,748
128341063,1,2,824168,1,762309,684509,610
128341064,1,1,297259,1,193078,426283,816
128341065,2,1,183992,1,377943,716436,704
128341066,1,1,1650929,1,319166,302440,788
128341067,1,1,535771,0,496624,524430,675
128341068,1,1,1794626,1,185029,585098,632
128341069,1,0,0,0,967086,792929,817
128341071,3,1,730663,0,479328,719509,827
128341072,2,1,1931964,0,336755,633123,613
128341073,1,2,756723,1,798143,373627,633
128341074,1,0,0,0,706225,420415,653
128341075,1,2,996753,0,726485,641515,781
128341076,2,0,0,1,784133,649402,807
128341077,2,0,0,1,341371,699282,712
128341078,1,1,83805,1,752532,775841,656
128341079,1,2,292692,0,273598,795115,834
128341080,2,2,1786780,0,558869,343557,773
128341081,2,0,0,1,167313,702187,730
128341082,1,0,0,0,262253,493519,611
128341083,1,1,1945264,1,140133,322789,809
128341084,1,2,1432631,1,149283,721536,605
128341086,1,1,1911693,0,794816,759369,600
128341087,2,2,1055809,1,537373,646152,689
128341089,2,1,1981536,0,186077,793518,618
128341090,1,1,325558,0,296169,367204,637
128341091,1,2,1570212,0,684812,427344,670
128341092,2,0,0,0,374341,327294,754
128341093,1,1,568435,1,219720,774414,643
128341094,3,0,0,1,141092,741039,693
128341095,2,2,491000,1,996260,780697,798
128341096,1,2,390001,0,366835,489696,638
128341097,1,2,843266,0,668179,510128,778
128341098,2,2,1487764,0,124974,470083,608
128341099,1,1,731175,0,843794,516231,735
128341100,3,1,28264,1,722527,605308,751
128341101,1,0,0,1,759615,693020,699
128344609,1,2,528796,1,326966,615599,695
128341103,1,2,1140298,1,894266,570534,785
128341104,2,0,0,1,878554,677379,609
128341105,1,0,0,0,645185,770075,845
128341108,2,1,1216681,1,945623,437992,684
128341109,1,2,1739056,0,960396,593527,754
128341110,1,2,1586305,1,444177,324087,602
128341111,2,1,1434615,1,173283,563585,758
128341112,1,1,971204,0,263258,620325,712
128341113,1,0,0,0,657245,330887,636
128341114,2,2,1693624,1,498770,482900,756
128341115,2,2,1469852,1,543797,743016,695
128341116,1,0,0,0,583943,525150,613
128347963,3,0,0,1,224753,520186,826
128341118,3,1,973720,1,900283,575830,600
128341119,1,1,281684,0,148703,515795,678
128341121,1,0,0,0,345135,351656,719
128341122,1,0,0,0,453786,600963,637
128341123,3,2,1645843,1,942679,308727,816
128341124,1,0,0,0,304045,553763,605
128341127,1,2,1026427,0,756918,636704,798
128341129,1,0,0,1,379172,486505,841
128341130,2,2,769352,1,884883,658063,771
128341131,1,0,0,0,180094,613124,821
128341132,1,0,0,1,219820,793138,639
128341133,1,0,0,1,937039,572255,809
128341134,1,0,0,1,572683,319049,643
128341135,1,2,1296940,1,934417,632473,625
128341136,1,0,0,0,123196,509684,694
128341137,1,1,1309953,0,789741,598618,675
128341139,1,1,24915,0,209678,734367,825
128341140,2,2,707660,1,960650,752612,787
128341141,1,0,0,0,705872,791538,837
128341144,1,1,1699340,1,234592,597656,601
128341147,1,0,0,1,663621,728966,646
128341148,1,1,1167549,0,449170,607460,796
128341150,1,1,860225,1,575273,515536,708
128341151,2,2,1963669,1,221142,499501,618
128341152,2,1,411702,1,130782,574919,777
128341154,1,2,1274156,1,747206,633929,610
128341155,1,0,0,0,352352,389718,739
128341157,1,2,1252998,0,182385,555565,820
128341158,1,2,472677,1,633045,550909,742
128341159,1,1,274976,0,971860,350656,734
128341160,2,0,0,1,359761,534069,764
128341161,3,2,612155,1,294227,617072,766
128341163,3,0,0,1,607586,740944,772
128341164,2,1,825112,0,409966,771670,699
128341165,3,1,992876,0,971520,646872,635
128341167,1,2,357358,1,338499,481467,823
128341169,2,2,1425830,0,199977,584994,693
128341171,1,2,556360,0,421358,541806,805
128341172,2,1,1101072,0,406401,623475,765
128341173,2,0,0,1,152432,743493,683
128341174,2,0,0,1,988927,530253,701
128341175,1,1,538542,1,882961,533075,758
128341176,2,0,0,1,973966,693782,686
128341177,2,2,491436,0,589920,615409,813
128341178,3,2,242657,0,671377,322413,805
128341179,2,1,1855042,0,375584,407832,818
128341180,1,1,266265,0,407323,444236,694
128341181,3,1,279190,0,635306,721402,672
128341183,2,1,1084222,0,845350,349265,813
128341184,2,1,1255432,0,599035,325229,655
128341186,1,2,1146285,0,640861,458434,778
128341187,1,1,978359,0,310673,516144,647
128341188,1,0,0,0,735230,309497,840
128341190,2,1,325789,0,444303,400239,776
128341191,2,0,0,0,755310,601503,839
128341192,3,0,0,0,457382,648602,681
128341193,1,0,0,0,668870,585957,763
128341194,2,0,0,0,394786,546486,703
128341195,1,2,384138,0,781071,571422,732
128341196,2,2,1704205,1,407581,771935,837
128341197,1,1,487511,0,784053,354540,762
128341199,2,0,0,1,579692,637620,617
128341200,2,0,0,0,877346,486929,799
128341201,1,2,701265,1,900873,501390,742
128341202,1,1,426110,0,851472,671603,680
128341203,1,0,0,1,982258,362544,846
128341204,2,0,0,1,639538,330014,804
128341205,2,1,529134,1,526754,478386,804
128341206,3,2,1057981,1,391701,521070,715
128341207,2,0,0,1,192037,396322,621
128341208,2,2,560628,0,577067,740782,835
128341209,1,1,996880,0,341528,352387,782
128341210,2,1,1026577,1,355674,484257,616
128341211,2,0,0,1,961183,484791,848
128341212,1,2,1749564,1,760489,714077,755
128341213,2,2,130270,0,818626,672329,633
128341214,1,0,0,0,901068,600598,654
128341215,2,2,1399328,1,192616,742346,614
128341216,1,1,107572,1,778508,383956,686
128341217,1,0,0,1,198566,729023,700
128341219,1,1,1965510,1,684748,349591,619
128341221,1,2,785877,0,227092,547222,744
128341222,1,0,0,0,605176,543591,804
128341224,3,1,203664,0,698856,786973,680
128341225,2,0,0,0,622265,702553,693
128341226,1,1,1906936,1,312582,664988,740
128341229,2,2,730301,1,373547,674254,835
128341230,1,2,1820699,1,651771,345571,743
128341231,1,1,1611135,1,737379,329616,689
128341232,1,1,1643228,0,114102,547119,807
128341233,3,1,1402323,0,181942,648126,803
128341235,1,1,986864,1,858219,688457,638
128341236,2,1,1217583,0,849803,543531,677
128341238,1,2,18944,1,479716,380687,623
128341239,1,0,0,0,651172,580129,774
128341240,1,0,0,1,128168,437348,805
128341241,3,1,1140411,0,605627,698339,708
128341243,1,0,0,0,535846,395554,783
128341244,2,2,1065822,0,223728,719634,745
128341246,1,1,1924830,0,738998,482549,673
128341248,1,0,0,0,373468,775530,686
128341249,3,1,1155651,1,951827,382303,627
128341250,2,0,0,1,495011,757599,711
128341251,1,0,0,0,492340,795527,727
128341252,2,1,819616,1,110084,370968,603
128341254,1,2,706086,0,692742,605545,757
128341255,1,2,1759737,0,826848,544740,701
128341256,2,2,1892966,1,403745,414769,660
128341257,1,1,425938,1,665550,611297,819
128341258,1,1,608355,1,442383,507366,650
128341259,1,2,1635535,0,547364,583569,847
128341260,1,0,0,0,980120,414230,828
128341261,2,1,228319,0,519606,701537,605
128341262,1,1,892527,1,731791,631707,817
128341264,1,0,0,1,829307,637104,721
128341265,1,0,0,0,626071,320363,687
128341266,3,2,715273,0,168759,459826,785
128341267,1,0,0,1,883387,666635,619
128341268,1,2,1324485,0,616309,493675,703
128341269,1,2,391341,0,408446,596074,692
128341270,3,1,1849965,1,729814,335756,789
128341271,2,2,54951,1,708927,358575,653
128341272,1,2,1135900,0,748584,749059,618
128341273,3,2,1562347,0,941336,773345,849
128341275,1,1,246187,1,266952,603955,614
128343372,1,0,0,1,212422,552510,716
128341277,2,1,1847801,0,719481,377906,750
128341278,2,0,0,0,871135,370930,678
128341279,2,2,1998067,1,530656,346581,829
128341280,1,0,0,0,695561,544249,833
128341282,1,1,539937,0,164294,494425,711
128341283,1,2,436632,0,849537,419057,733
128341284,2,2,979588,0,136700,376019,842
128341285,3,0,0,0,864637,304535,659
128341286,1,0,0,1,174307,520517,608
128341288,1,0,0,1,252677,702633,638
128341289,1,1,478244,0,543121,733747,669
128341290,2,1,659260,1,544821,389764,725
128341291,2,1,601661,1,947848,782641,791
128341292,2,0,0,1,371046,717244,778
128341293,2,2,1910197,0,169665,421524,625
128341295,2,1,962626,1,783751,627493,724
128341296,1,1,1339146,0,174586,700537,825
128341297,3,2,1946868,1,444413,371026,692
128341298,1,0,0,0,788001,552474,693
128341299,1,1,612484,1,134619,519215,675
128341300,1,1,1737068,1,805670,566333,780
128341301,1,2,1827085,1,611583,351840,784
128341302,2,2,1236483,1,268072,659009,756
128341304,2,2,922970,1,842796,625565,649
128341305,1,2,1428525,0,430277,614123,649
128341306,2,1,527349,0,820420,522695,850
128341307,2,2,899382,0,108973,639622,729
128341308,1,1,450178,1,721772,678640,833
128341309,1,1,367767,0,684311,473276,623
128341310,1,1,1898076,0,627573,636261,763
128341311,3,1,1285920,0,230535,460295,850
128341312,1,0,0,1,781012,795355,722
128341313,2,2,450727,1,165461,759926,647
128341314,2,2,1548959,0,980662,696360,819
128341316,1,1,640046,0,860967,478162,775
128341317,1,2,524037,1,186926,766709,617
128341318,1,1,1382527,1,901285,667503,736
128341319,1,1,1326721,1,779414,321462,798
128341320,1,2,514784,0,877942,302211,822
128341321,2,2,836076,1,817121,609882,697
128341323,2,0,0,0,584232,505546,729
128341325,1,0,0,1,870065,507034,707
128341326,2,2,1868997,0,718975,569548,608
128341327,1,2,1171829,1,609119,581826,755
128341328,1,1,153980,0,672453,483154,822
128341332,2,1,177827,0,400416,799600,754
128341333,1,2,422042,1,457045,305169,642
128341334,1,2,1107652,1,617950,370603,731
128341338,1,1,840517,0,677465,761704,846
128341339,3,1,271700,1,645121,346499,761
128341344,2,0,0,1,448361,349525,735
128341345,1,0,0,0,101990,428463,680
128341346,1,2,575208,1,410225,789571,829
128341349,1,0,0,1,533201,421811,707
128341350,2,0,0,0,967670,324939,632
128341351,3,2,949593,0,857101,330767,603
128341352,1,0,0,0,581650,314676,830
128341354,1,2,664815,1,361532,784256,696
128341355,1,2,1895417,0,546563,443921,753
128341357,1,2,1070227,0,962096,354474,718
128341358,1,0,0,1,879031,571130,662
128341359,1,0,0,0,845951,746712,733
128341360,1,0,0,0,721902,447268,629
128341361,2,2,1080951,1,595273,693838,688
128341362,1,2,1501157,1,469198,627718,715
128341363,1,2,1624186,1,203395,628842,763
128341364,2,1,1966044,1,289274,419841,629
128341365,2,2,116936,1,179257,626925,822
128341366,1,0,0,1,489924,524350,718
128341367,1,0,0,1,458262,509840,625
128341369,1,0,0,0,764062,430941,734
128341371,3,0,0,0,908723,347164,695
128341372,3,2,1635109,0,257455,788619,819
128341373,1,2,1840546,0,964724,611644,836
128341375,1,2,876560,1,760270,329048,736
